Pair	 TF	 Dna	 Start Date	 End Date	 Total Trades	 Longs %	 Short %	 Total Net Profit	 Max.DD	 Annual Profit	 Winrate	 Serenity	 Sharpe	 Calmar	 Winning Strike	 Losing Strike	 Largest Winning	 Largest Losing	 Num. of Wins	 Num. of Losses	 Paid Fees	 Market Change
XLM-USDT	5m	''	2021-05-09	2021-05-19	36	0	100	19.44	-1.01	36213.6	94	229.99	14.5	35900.51	28	1	84.26	-510.9	34	2	472.24	-14.61
XLM-USDT	5m	''	2021-08-15	2021-08-25	22	0	100	8.25	-0.73	1287.22	86	127.65	9.39	1770.15	7	1	76.12	-264.51	19	3	274.46	-2.41
XLM-USDT	5m	''	2021-08-24	2021-09-03	17	0	100	10.1	-1.56	2331.92	94	27.42	10.75	1491.57	11	1	77.02	-168.83	16	1	212.93	1.97
XLM-USDT	5m	''	2021-08-03	2021-08-13	19	0	100	10.12	-2.22	2350.62	95	14.23	7.03	1057.19	17	1	75.94	-294.81	18	1	233.91	15.45
XLM-USDT	5m	''	2021-10-10	2021-10-20	22	0	100	5.38	-1.56	468.96	86	13.16	8.58	300.77	11	1	74.15	-367.61	19	3	267.02	3.94
XLM-USDT	5m	''	2021-09-27	2021-10-07	18	0	100	10.36	-2.02	2530.43	94	6.7	9.13	1253.02	11	1	76.05	-210.63	17	1	224.02	19.83
XLM-USDT	5m	''	2021-04-17	2021-04-27	32	0	100	7.91	-2.72	1151.01	91	6.5	6.03	423.0	22	1	78.14	-681.76	29	3	396.9	-8.71
XLM-USDT	5m	''	2021-03-31	2021-04-10	22	0	100	11.25	-3.29	3338.71	95	4.78	8.64	1014.46	20	1	77.83	-399.52	21	1	270.81	27.29
XLM-USDT	5m	''	2021-02-22	2021-03-04	24	0	100	4.52	-3.23	333.22	88	3.16	3.64	103.15	9	1	73.31	-481.83	21	3	292.21	-18.85
XLM-USDT	5m	''	2021-02-25	2021-03-07	27	0	100	4.96	-3.23	397.67	89	2.1	3.3	123.1	12	1	76.4	-479.46	24	3	333.17	-3.21
XLM-USDT	5m	''	2021-10-18	2021-10-28	19	0	100	14.23	0.0	8170.1	100	nan	13.97	inf	19	0	79.3	0.0	19	0	241.47	-3.25
XLM-USDT	5m	''	2021-08-02	2021-08-12	15	0	100	4.34	-2.22	308.88	87	4.45	4.27	138.95	9	1	72.98	-295.32	13	2	181.0	20.66
XLM-USDT	5m	''	2021-04-13	2021-04-23	33	0	100	8.1	-3.36	1226.56	88	4.04	5.69	364.6	17	1	75.52	-333.24	29	4	398.72	9.55
XLM-USDT	5m	''	2021-03-30	2021-04-09	19	0	100	8.94	-3.29	1612.64	95	3.76	7.04	490.0	17	1	75.68	-399.52	18	1	231.57	32.33
XLM-USDT	5m	''	2021-05-13	2021-05-23	30	0	100	9.16	-5.63	1733.67	93	2.21	6.24	307.87	15	1	79.77	-717.69	28	2	384.51	-40.03
XLM-USDT	5m	''	2021-07-11	2021-07-21	18	0	100	6.13	-3.77	619.8	89	2.15	4.8	164.19	15	1	76.59	-413.43	16	2	223.33	-18.18
XLM-USDT	5m	''	2021-05-14	2021-05-24	29	0	100	8.4	-5.63	1352.66	93	1.66	5.73	240.19	14	1	79.13	-712.64	27	2	369.94	-47.61
XLM-USDT	5m	''	2021-10-26	2021-11-05	20	0	100	6.33	-5.6	667.13	90	1.63	4.24	119.09	15	2	77.71	-380.23	18	2	252.25	2.05
XLM-USDT	5m	''	2021-04-12	2021-04-22	27	0	100	3.65	-3.36	228.7	85	1.58	3.09	67.98	11	1	72.51	-333.24	23	4	323.2	11.83
XLM-USDT	5m	''	2021-10-25	2021-11-04	17	0	100	4.12	-5.6	282.07	88	0.95	2.91	50.35	15	2	77.71	-380.23	15	2	214.75	8.64
XLM-USDT	5m	''	2021-04-04	2021-04-14	17	0	100	4.23	-4.17	295.66	88	0.7	4.42	70.85	13	1	76.63	-372.38	15	2	213.44	46.41
XLM-USDT	5m	''	2021-06-29	2021-07-09	17	0	100	2.63	-4.31	136.8	88	0.48	2.55	31.71	9	1	73.9	-480.71	15	2	209.07	2.29
XLM-USDT	5m	''	2021-06-28	2021-07-08	16	0	100	1.58	-4.31	68.09	88	0.28	1.61	15.79	9	1	73.9	-480.71	14	2	196.9	12.4
XLM-USDT	5m	''	2021-01-30	2021-02-09	17	0	100	0.69	-3.67	25.53	82	0.24	0.66	6.96	7	1	72.88	-380.56	14	3	206.19	34.74
XLM-USDT	5m	''	2021-07-14	2021-07-24	15	0	100	1.67	-4.54	73.53	87	0.21	1.72	16.18	9	1	74.46	-402.08	13	2	185.75	4.01
XLM-USDT	5m	''	2021-11-02	2021-11-12	16	0	100	1.09	-5.6	43.44	81	0.18	0.92	7.76	7	2	70.66	-344.72	13	3	187.31	8.92
